strategy,horizon,replicate_id,simulation_seed,cases,deaths,doses
comm_base_60,180,183,2026080583,310.0,136.0,60000
no_vax_base_ops,90,181,2026080581,1901.0,861.0,0
no_vax_enh_ops,90,181,2026080581,366.0,166.0,0
vax_base_ops,90,181,2026080581,1092.0,498.0,7311
vax_enh_ops,90,181,2026080581,292.0,124.0,7996
comm_base_40,90,181,2026080581,464.0,185.0,40000
comm_base_60,90,181,2026080581,326.0,120.99999999999999,60000
no_vax_base_ops,180,181,2026080581,6721.000000000001,3077.0,0
no_vax_enh_ops,180,181,2026080581,375.0,169.0,0
vax_base_ops,180,181,2026080581,2118.0,937.0,16104
vax_enh_ops,180,181,2026080581,292.0,124.0,16941
comm_base_40,180,181,2026080581,583.0,241.99999999999997,40000
comm_base_60,180,181,2026080581,333.0,123.0,60000
no_vax_base_ops,90,182,2026080582,2018.0,916.9999999999999,0
no_vax_enh_ops,90,182,2026080582,274.0,110.0,0
vax_base_ops,90,182,2026080582,1747.0,771.0,6832
vax_enh_ops,90,182,2026080582,258.0,102.00000000000001,8084
comm_base_40,90,182,2026080582,515.0,197.0,40000
comm_base_60,90,182,2026080582,426.0,159.0,60000
no_vax_base_ops,180,182,2026080582,7971.0,3561.0000000000005,0
no_vax_enh_ops,180,182,2026080582,287.0,115.0,0
vax_base_ops,180,182,2026080582,4052.9999999999995,1773.0,15446
vax_enh_ops,180,182,2026080582,268.0,106.0,17032
comm_base_40,180,182,2026080582,705.0,270.0,40000
comm_base_60,180,182,2026080582,487.0,183.0,60000
no_vax_base_ops,90,184,2026080584,1375.0,616.0,0
no_vax_enh_ops,90,184,2026080584,339.0,149.0,0
vax_base_ops,90,184,2026080584,1092.0,461.00000000000006,6971
vax_enh_ops,90,184,2026080584,351.0,153.0,7864
comm_base_40,90,184,2026080584,440.0,174.0,40000
comm_base_60,90,184,2026080584,349.0,133.0,60000
no_vax_base_ops,180,184,2026080584,5278.0,2434.0,0
no_vax_enh_ops,180,184,2026080584,340.0,149.0,0
vax_base_ops,180,184,2026080584,2230.0,966.0,15758
vax_enh_ops,180,184,2026080584,357.0,154.0,16810
comm_base_40,180,184,2026080584,605.0,245.0,40000
comm_base_60,180,184,2026080584,400.0,152.0,60000
no_vax_base_ops,90,185,2026080585,1850.9999999999998,850.0000000000001,0
no_vax_enh_ops,90,185,2026080585,288.0,147.0,0
vax_base_ops,90,185,2026080585,1420.0,653.0,6931
vax_enh_ops,90,185,2026080585,241.99999999999997,126.0,7880
comm_base_40,90,185,2026080585,515.0,227.0,40000
comm_base_60,90,185,2026080585,309.0,138.0,60000
no_vax_base_ops,180,185,2026080585,4963.0,2295.0,0
no_vax_enh_ops,180,185,2026080585,310.0,155.0,0
vax_base_ops,180,185,2026080585,2874.0,1266.0,15667
vax_enh_ops,180,185,2026080585,241.99999999999997,126.0,16855
comm_base_40,180,185,2026080585,618.0,275.0,40000
comm_base_60,180,185,2026080585,329.0,144.0,60000
no_vax_base_ops,90,186,2026080586,1756.9999999999998,784.0,0
no_vax_enh_ops,90,186,2026080586,258.0,108.0,0
vax_base_ops,90,186,2026080586,1132.0,496.99999999999994,7754
vax_enh_ops,90,186,2026080586,227.0,93.0,8128
comm_base_40,90,186,2026080586,511.0,199.0,40000
comm_base_60,90,186,2026080586,298.0,111.99999999999999,60000
no_vax_base_ops,180,186,2026080586,5585.0,2518.0,0
no_vax_enh_ops,180,186,2026080586,275.0,117.0,0
vax_base_ops,180,186,2026080586,2177.0,939.0000000000001,16542
vax_enh_ops,180,186,2026080586,227.0,93.0,17103
comm_base_40,180,186,2026080586,575.0,234.0,40000
comm_base_60,180,186,2026080586,298.0,111.99999999999999,60000
no_vax_base_ops,90,187,2026080587,1692.0,762.0,0
no_vax_enh_ops,90,187,2026080587,252.0,106.0,0
vax_base_ops,90,187,2026080587,1329.0,580.0,7225
vax_enh_ops,90,187,2026080587,250.0,103.00000000000001,7926
comm_base_40,90,187,2026080587,571.0,239.99999999999997,40000
comm_base_60,90,187,2026080587,413.0,168.0,60000
no_vax_base_ops,180,187,2026080587,5250.0,2407.0,0
no_vax_enh_ops,180,187,2026080587,257.0,107.0,0
vax_base_ops,180,187,2026080587,2728.0,1203.0,15887
vax_enh_ops,180,187,2026080587,250.0,103.00000000000001,16925
comm_base_40,180,187,2026080587,707.0,303.0,40000
comm_base_60,180,187,2026080587,442.00000000000006,176.0,60000
no_vax_base_ops,90,188,2026080588,2032.0000000000002,884.0000000000001,0
no_vax_enh_ops,90,188,2026080588,298.0,138.0,0
vax_base_ops,90,188,2026080588,1595.9999999999998,688.0,7100
vax_enh_ops,90,188,2026080588,265.0,119.99999999999999,8295
comm_base_40,90,188,2026080588,556.0,232.0,40000
comm_base_60,90,188,2026080588,407.0,160.0,60000
no_vax_base_ops,180,188,2026080588,8287.0,3784.0,0
no_vax_enh_ops,180,188,2026080588,298.0,138.0,0
vax_base_ops,180,188,2026080588,2952.0,1291.0,15784
vax_enh_ops,180,188,2026080588,265.0,119.99999999999999,17265
comm_base_40,180,188,2026080588,747.0,308.0,40000
comm_base_60,180,188,2026080588,415.99999999999994,167.0,60000
no_vax_base_ops,90,191,2026080591,1439.0,637.0,0
no_vax_enh_ops,90,191,2026080591,280.0,118.0,0
vax_base_ops,90,191,2026080591,1041.0,444.00000000000006,7503
vax_enh_ops,90,191,2026080591,278.0,114.0,8079
comm_base_40,90,191,2026080591,716.0,285.0,40000
comm_base_60,90,191,2026080591,412.00000000000006,146.0,60000
no_vax_base_ops,180,191,2026080591,4725.0,2147.0,0
no_vax_enh_ops,180,191,2026080591,280.0,118.0,0
vax_base_ops,180,191,2026080591,1756.9999999999998,746.0,16287
vax_enh_ops,180,191,2026080591,278.0,114.0,17054
comm_base_40,180,191,2026080591,906.0,365.0,40000
comm_base_60,180,191,2026080591,473.0,171.0,60000
no_vax_base_ops,90,190,2026080590,1737.0,781.0,0
no_vax_enh_ops,90,190,2026080590,241.99999999999997,112.99999999999999,0
vax_base_ops,90,190,2026080590,1556.0,681.0,7768
vax_enh_ops,90,190,2026080590,207.99999999999997,94.0,8342
comm_base_40,90,190,2026080590,628.0,272.0,40000
comm_base_60,90,190,2026080590,412.00000000000006,167.0,60000
no_vax_base_ops,180,190,2026080590,6465.0,2915.0,0
no_vax_enh_ops,180,190,2026080590,243.0,112.99999999999999,0
vax_base_ops,180,190,2026080590,2981.0,1274.0,16487
vax_enh_ops,180,190,2026080590,230.0,103.00000000000001,17300
comm_base_40,180,190,2026080590,737.0,321.0,40000
comm_base_60,180,190,2026080590,425.00000000000006,171.0,60000
no_vax_base_ops,90,192,2026080592,1794.0,793.9999999999999,0
no_vax_enh_ops,90,192,2026080592,294.0,119.99999999999999,0
vax_base_ops,90,192,2026080592,1232.0,525.0,7393
vax_enh_ops,90,192,2026080592,248.0,99.0,8023
comm_base_40,90,192,2026080592,755.0,308.0,40000
comm_base_60,90,192,2026080592,589.0,213.0,60000
no_vax_base_ops,180,192,2026080592,5645.0,2559.0,0
no_vax_enh_ops,180,192,2026080592,300.0,122.0,0
vax_base_ops,180,192,2026080592,2270.0,957.0,16188
vax_enh_ops,180,192,2026080592,248.0,99.0,16982
comm_base_40,180,192,2026080592,935.0000000000001,396.0,40000
comm_base_60,180,192,2026080592,621.0,223.99999999999997,60000
no_vax_base_ops,90,189,2026080589,2790.0,1255.0,0
no_vax_enh_ops,90,189,2026080589,321.0,139.0,0
vax_base_ops,90,189,2026080589,2064.0,914.0,7905
vax_enh_ops,90,189,2026080589,278.0,116.0,8180
comm_base_40,90,189,2026080589,970.0,420.0,40000
comm_base_60,90,189,2026080589,616.0,254.00000000000003,60000
no_vax_base_ops,180,189,2026080589,9574.0,4347.0,0
no_vax_enh_ops,180,189,2026080589,321.0,139.0,0
vax_base_ops,180,189,2026080589,4339.0,1887.0000000000002,16468
vax_enh_ops,180,189,2026080589,277.0,116.0,17131
comm_base_40,180,189,2026080589,1389.0,599.0,40000
comm_base_60,180,189,2026080589,663.0,274.0,60000
no_vax_base_ops,90,194,2026080594,2074.0,957.0,0
no_vax_enh_ops,90,194,2026080594,264.0,119.99999999999999,0
vax_base_ops,90,194,2026080594,1555.0,677.0,6446
vax_enh_ops,90,194,2026080594,233.0,103.00000000000001,8207
comm_base_40,90,194,2026080594,628.0,263.0,40000
comm_base_60,90,194,2026080594,353.0,147.0,60000
no_vax_base_ops,180,194,2026080594,6475.0,2973.0,0
no_vax_enh_ops,180,194,2026080594,264.0,119.99999999999999,0
vax_base_ops,180,194,2026080594,2963.0,1328.0,15162
vax_enh_ops,180,194,2026080594,233.0,103.00000000000001,17185
comm_base_40,180,194,2026080594,800.0,336.0,40000
comm_base_60,180,194,2026080594,367.0,156.0,60000
no_vax_base_ops,90,195,2026080595,1770.0,783.0,0
no_vax_enh_ops,90,195,2026080595,312.0,140.0,0
vax_base_ops,90,195,2026080595,1672.9999999999998,723.0,7183
vax_enh_ops,90,195,2026080595,239.99999999999997,98.0,8061
comm_base_40,90,195,2026080595,623.0,254.00000000000003,40000
comm_base_60,90,195,2026080595,427.00000000000006,168.0,60000
no_vax_base_ops,180,195,2026080595,5037.0,2268.0,0
no_vax_enh_ops,180,195,2026080595,312.0,140.0,0
vax_base_ops,180,195,2026080595,3263.0,1394.0,15814
vax_enh_ops,180,195,2026080595,239.99999999999997,98.0,17040
comm_base_40,180,195,2026080595,761.0,301.0,40000
comm_base_60,180,195,2026080595,459.00000000000006,181.0,60000
no_vax_base_ops,90,193,2026080593,2080.0,906.0,0
no_vax_enh_ops,90,193,2026080593,383.0,174.0,0
vax_base_ops,90,193,2026080593,1469.0,634.0,6829
vax_enh_ops,90,193,2026080593,339.0,150.0,8206
comm_base_40,90,193,2026080593,608.0,249.0,40000
comm_base_60,90,193,2026080593,421.0,172.0,60000
no_vax_base_ops,180,193,2026080593,7449.0,3338.0,0
no_vax_enh_ops,180,193,2026080593,383.0,174.0,0
vax_base_ops,180,193,2026080593,3189.0,1388.0,15542
vax_enh_ops,180,193,2026080593,339.0,150.0,17156
comm_base_40,180,193,2026080593,844.0,333.0,40000
comm_base_60,180,193,2026080593,425.00000000000006,172.0,60000
no_vax_base_ops,90,196,2026080596,2186.0,992.0,0
no_vax_enh_ops,90,196,2026080596,240.99999999999997,105.0,0
vax_base_ops,90,196,2026080596,1859.0,809.0,6934
vax_enh_ops,90,196,2026080596,220.0,94.0,8103
comm_base_40,90,196,2026080596,566.0,219.0,40000
comm_base_60,90,196,2026080596,442.00000000000006,166.0,60000
no_vax_base_ops,180,196,2026080596,7406.0,3345.0,0
no_vax_enh_ops,180,196,2026080596,240.99999999999997,105.0,0
vax_base_ops,180,196,2026080596,3437.0,1541.0,15574
vax_enh_ops,180,196,2026080596,220.0,94.0,17085
comm_base_40,180,196,2026080596,654.0,254.00000000000003,40000
comm_base_60,180,196,2026080596,505.0,187.0,60000
no_vax_base_ops,90,197,2026080597,1680.0,781.0,0
no_vax_enh_ops,90,197,2026080597,329.0,156.0,0
vax_base_ops,90,197,2026080597,1312.0,593.0,7478
vax_enh_ops,90,197,2026080597,274.0,119.99999999999999,8309
comm_base_40,90,197,2026080597,736.0,319.0,40000
comm_base_60,90,197,2026080597,348.0,138.0,60000
no_vax_base_ops,180,197,2026080597,4998.0,2289.0,0
no_vax_enh_ops,180,197,2026080597,343.0,164.0,0
vax_base_ops,180,197,2026080597,2738.0,1211.0,16182
vax_enh_ops,180,197,2026080597,276.0,120.99999999999999,17273
comm_base_40,180,197,2026080597,912.9999999999999,403.0,40000
comm_base_60,180,197,2026080597,350.0,138.0,60000
no_vax_base_ops,90,200,2026080600,1984.0,881.0,0
no_vax_enh_ops,90,200,2026080600,180.0,84.0,0
vax_base_ops,90,200,2026080600,1683.0000000000002,734.0,6838
vax_enh_ops,90,200,2026080600,185.0,84.0,8141
comm_base_40,90,200,2026080600,430.99999999999994,182.0,40000
comm_base_60,90,200,2026080600,348.0,142.0,60000
no_vax_base_ops,180,200,2026080600,6994.0,3159.0,0
no_vax_enh_ops,180,200,2026080600,180.0,84.0,0
vax_base_ops,180,200,2026080600,2799.0,1218.0,15495
vax_enh_ops,180,200,2026080600,185.0,84.0,17116
comm_base_40,180,200,2026080600,466.0,195.0,40000
comm_base_60,180,200,2026080600,357.0,146.0,60000
no_vax_base_ops,90,199,2026080599,2489.0,1099.0,0
no_vax_enh_ops,90,199,2026080599,330.0,134.0,0
vax_base_ops,90,199,2026080599,1620.9999999999998,680.0,7054
vax_enh_ops,90,199,2026080599,271.0,111.99999999999999,8309
comm_base_40,90,199,2026080599,712.0,281.0,40000
comm_base_60,90,199,2026080599,523.0,198.0,60000
no_vax_base_ops,180,199,2026080599,9201.0,4129.0,0
no_vax_enh_ops,180,199,2026080599,336.0,137.0,0
vax_base_ops,180,199,2026080599,3311.9999999999995,1425.0,15662
vax_enh_ops,180,199,2026080599,271.0,111.99999999999999,17268
comm_base_40,180,199,2026080599,931.0,366.0,40000
comm_base_60,180,199,2026080599,524.0,198.0,60000
no_vax_base_ops,90,198,2026080598,2428.0,1111.0,0
no_vax_enh_ops,90,198,2026080598,373.0,177.0,0
vax_base_ops,90,198,2026080598,1742.0000000000002,771.0,7505
vax_enh_ops,90,198,2026080598,445.0,202.0,8125
comm_base_40,90,198,2026080598,933.9999999999999,387.0,40000
comm_base_60,90,198,2026080598,515.0,213.0,60000
no_vax_base_ops,180,198,2026080598,8495.0,3857.0,0
no_vax_enh_ops,180,198,2026080598,388.0,185.0,0
vax_base_ops,180,198,2026080598,3646.0,1610.0,16124
vax_enh_ops,180,198,2026080598,447.99999999999994,202.0,17032
comm_base_40,180,198,2026080598,1057.0,445.0,40000
comm_base_60,180,198,2026080598,551.0,227.0,60000
no_vax_base_ops,90,204,2026080604,1166.0,526.0,0
no_vax_enh_ops,90,204,2026080604,245.0,106.0,0
vax_base_ops,90,204,2026080604,1010.9999999999999,447.0,7117
vax_enh_ops,90,204,2026080604,232.0,101.0,8084
comm_base_40,90,204,2026080604,597.0,255.00000000000003,40000
comm_base_60,90,204,2026080604,375.0,148.0,60000
no_vax_base_ops,180,204,2026080604,3606.0,1634.0,0
no_vax_enh_ops,180,204,2026080604,245.0,106.0,0
vax_base_ops,180,204,2026080604,1711.0,747.0,15932
vax_enh_ops,180,204,2026080604,238.00000000000003,103.00000000000001,17066
comm_base_40,180,204,2026080604,772.0,320.0,40000
comm_base_60,180,204,2026080604,415.99999999999994,164.0,60000
no_vax_base_ops,90,201,2026080601,2642.0,1223.0,0
no_vax_enh_ops,90,201,2026080601,214.0,97.0,0
vax_base_ops,90,201,2026080601,1795.0,822.0,7629
vax_enh_ops,90,201,2026080601,208.99999999999997,95.0,8181
comm_base_40,90,201,2026080601,646.0,288.0,40000
comm_base_60,90,201,2026080601,417.0,186.0,60000
no_vax_base_ops,180,201,2026080601,7731.0,3531.9999999999995,0
no_vax_enh_ops,180,201,2026080601,214.0,97.0,0
vax_base_ops,180,201,2026080601,3231.0,1434.0,16283
vax_enh_ops,180,201,2026080601,208.99999999999997,95.0,17122
comm_base_40,180,201,2026080601,899.0,408.00000000000006,40000
comm_base_60,180,201,2026080601,428.0,188.0,60000
no_vax_base_ops,90,203,2026080603,1820.0,791.0,0
no_vax_enh_ops,90,203,2026080603,225.99999999999997,93.0,0
vax_base_ops,90,203,2026080603,1324.0,577.0,7354
vax_enh_ops,90,203,2026080603,215.0,84.0,8157
comm_base_40,90,203,2026080603,797.9999999999999,337.0,40000
comm_base_60,90,203,2026080603,533.0,206.99999999999997,60000
no_vax_base_ops,180,203,2026080603,5608.0,2558.0,0
no_vax_enh_ops,180,203,2026080603,225.99999999999997,93.0,0
vax_base_ops,180,203,2026080603,2558.0,1071.0,16099
vax_enh_ops,180,203,2026080603,215.0,84.0,17134
comm_base_40,180,203,2026080603,965.0000000000001,406.0,40000
comm_base_60,180,203,2026080603,570.0,218.0,60000
no_vax_base_ops,90,202,2026080602,2440.0,1133.0,0
no_vax_enh_ops,90,202,2026080602,328.0,144.0,0
vax_base_ops,90,202,2026080602,1493.0,649.0,7528
vax_enh_ops,90,202,2026080602,274.0,112.99999999999999,8130
comm_base_40,90,202,2026080602,617.0,249.0,40000
comm_base_60,90,202,2026080602,445.0,169.0,60000
no_vax_base_ops,180,202,2026080602,8500.0,3866.0,0
no_vax_enh_ops,180,202,2026080602,330.0,145.0,0
vax_base_ops,180,202,2026080602,2632.0,1169.0,16296
vax_enh_ops,180,202,2026080602,274.0,112.99999999999999,17075
comm_base_40,180,202,2026080602,814.0,338.0,40000
comm_base_60,180,202,2026080602,483.0,183.0,60000
no_vax_base_ops,90,205,2026080605,2291.0,1030.0,0
no_vax_enh_ops,90,205,2026080605,241.99999999999997,109.0,0
vax_base_ops,90,205,2026080605,1567.0,696.0,7368
vax_enh_ops,90,205,2026080605,196.0,87.0,8123
comm_base_40,90,205,2026080605,728.0,306.0,40000
comm_base_60,90,205,2026080605,427.00000000000006,165.0,60000
no_vax_base_ops,180,205,2026080605,9598.0,4302.0,0
no_vax_enh_ops,180,205,2026080605,253.0,112.99999999999999,0
vax_base_ops,180,205,2026080605,2734.0,1183.0,16104
vax_enh_ops,180,205,2026080605,198.0,88.0,14461
comm_base_40,180,205,2026080605,869.0,368.0,40000
comm_base_60,180,205,2026080605,449.99999999999994,173.0,60000
no_vax_base_ops,90,207,2026080607,1541.0,711.0,0
no_vax_enh_ops,90,207,2026080607,169.0,80.0,0
vax_base_ops,90,207,2026080607,1067.0,481.0,6622
vax_enh_ops,90,207,2026080607,183.0,85.0,7997
comm_base_40,90,207,2026080607,517.0,227.0,40000
comm_base_60,90,207,2026080607,362.0,133.0,60000
no_vax_base_ops,180,207,2026080607,5608.0,2590.0,0
no_vax_enh_ops,180,207,2026080607,169.0,80.0,0
vax_base_ops,180,207,2026080607,1828.0,822.0,15419
vax_enh_ops,180,207,2026080607,200.0,91.0,16993
comm_base_40,180,207,2026080607,635.0,269.0,40000
comm_base_60,180,207,2026080607,372.0,137.0,60000
no_vax_base_ops,90,208,2026080608,1953.9999999999998,878.0,0
no_vax_enh_ops,90,208,2026080608,343.0,135.0,0
vax_base_ops,90,208,2026080608,1620.0,709.0,6858
vax_enh_ops,90,208,2026080608,268.0,101.0,7940
comm_base_40,90,208,2026080608,640.0,252.0,40000
comm_base_60,90,208,2026080608,449.0,166.0,60000
no_vax_base_ops,180,208,2026080608,6515.0,2943.0,0
no_vax_enh_ops,180,208,2026080608,344.0,135.0,0
vax_base_ops,180,208,2026080608,3990.0,1704.0,15532
vax_enh_ops,180,208,2026080608,269.0,101.0,16895
comm_base_40,180,208,2026080608,758.0,291.0,40000
comm_base_60,180,208,2026080608,476.00000000000006,181.0,60000
no_vax_base_ops,90,206,2026080606,2433.0,1101.0,0
no_vax_enh_ops,90,206,2026080606,218.0,99.0,0
vax_base_ops,90,206,2026080606,1941.0,844.0,7051
vax_enh_ops,90,206,2026080606,241.99999999999997,106.0,8219
comm_base_40,90,206,2026080606,806.0,341.0,40000
comm_base_60,90,206,2026080606,539.0,214.0,60000
no_vax_base_ops,180,206,2026080606,9812.0,4423.0,0
no_vax_enh_ops,180,206,2026080606,218.0,99.0,0
vax_base_ops,180,206,2026080606,4028.0000000000005,1725.0000000000002,15595
vax_enh_ops,180,206,2026080606,241.99999999999997,106.0,17171
comm_base_40,180,206,2026080606,1083.0,462.99999999999994,40000
comm_base_60,180,206,2026080606,601.0,240.99999999999997,60000
no_vax_base_ops,90,211,2026080611,1859.0,835.9999999999999,0
no_vax_enh_ops,90,211,2026080611,287.0,119.00000000000001,0
vax_base_ops,90,211,2026080611,1180.0,523.0,7438
vax_enh_ops,90,211,2026080611,284.0,116.0,7903
comm_base_40,90,211,2026080611,559.0,235.0,40000
comm_base_60,90,211,2026080611,352.0,132.0,60000
no_vax_base_ops,180,211,2026080611,6473.0,2909.0,0
no_vax_enh_ops,180,211,2026080611,297.0,120.99999999999999,0
vax_base_ops,180,211,2026080611,1925.0,820.0000000000001,16282
vax_enh_ops,180,211,2026080611,285.0,116.0,16864
comm_base_40,180,211,2026080611,676.0,289.0,40000
comm_base_60,180,211,2026080611,361.0,138.0,60000
no_vax_base_ops,90,210,2026080610,2346.0,1055.0,0
no_vax_enh_ops,90,210,2026080610,403.0,177.0,0
vax_base_ops,90,210,2026080610,2118.0,935.0000000000001,6653
vax_enh_ops,90,210,2026080610,310.0,130.0,8104
comm_base_40,90,210,2026080610,861.9999999999999,358.0,40000
comm_base_60,90,210,2026080610,481.99999999999994,195.0,60000
no_vax_base_ops,180,210,2026080610,8201.0,3781.0000000000005,0
no_vax_enh_ops,180,210,2026080610,406.0,178.0,0
vax_base_ops,180,210,2026080610,4397.0,1950.0,15242
vax_enh_ops,180,210,2026080610,311.0,130.0,17058
comm_base_40,180,210,2026080610,978.0,413.0,40000
comm_base_60,180,210,2026080610,495.00000000000006,197.0,60000
no_vax_base_ops,90,209,2026080609,2297.0,1027.0,0
no_vax_enh_ops,90,209,2026080609,355.0,158.0,0
vax_base_ops,90,209,2026080609,1550.0,650.0,6858
vax_enh_ops,90,209,2026080609,413.99999999999994,179.0,7898
comm_base_40,90,209,2026080609,889.0,352.0,40000
comm_base_60,90,209,2026080609,464.99999999999994,178.0,60000
no_vax_base_ops,180,209,2026080609,7453.999999999999,3317.0,0
no_vax_enh_ops,180,209,2026080609,364.0,162.0,0
vax_base_ops,180,209,2026080609,3252.0,1394.0,15496
vax_enh_ops,180,209,2026080609,413.0,178.0,16822
comm_base_40,180,209,2026080609,1145.0,447.99999999999994,40000
comm_base_60,180,209,2026080609,483.0,185.0,60000
no_vax_base_ops,90,212,2026080612,1754.0,817.0,0
no_vax_enh_ops,90,212,2026080612,403.0,184.0,0
vax_base_ops,90,212,2026080612,1464.0,671.0,7172
vax_enh_ops,90,212,2026080612,417.99999999999994,191.0,8168
comm_base_40,90,212,2026080612,677.0,292.0,40000
comm_base_60,90,212,2026080612,426.0,178.0,60000
no_vax_base_ops,180,212,2026080612,6418.0,2911.0,0
no_vax_enh_ops,180,212,2026080612,422.0,193.0,0
vax_base_ops,180,212,2026080612,2544.0,1131.0,15912
